Iteration 3240, progress: 0%, best action: KKKKR, dices: 1,1,1,1,6
Iteration 4408, progress: 76.18312757201646%, best action: RRRRR, dices: 5,4,3,1,4
Iteration 4409, progress: 76.19598765432099%, best action: KKKKK, dices: 5,4,3,6,2
Iteration 543, progress: 76.20884773662551%, best action: KRRKK, dices: 5,4,3,5,5
Iteration 7625, progress: 76.22170781893004%, best action: KKRRK, dices: 5,4,3,2,2
Iteration 7626, progress: 76.23456790123457%, best action: KRRRK, dices: 5,4,3,6,5
Iteration 3089, progress: 76.2474279835391%, best action: RRRRK, dices: 5,4,3,2,5
Iteration 7627, progress: 76.26028806584361%, best action: RRRKK, dices: 5,4,3,6,6
Iteration 7628, progress: 76.27314814814815%, best action: RKKRR, dices: 5,4,4,1,2
Iteration 7629, progress: 76.28600823045268%, best action: RKKRR, dices: 5,4,4,1,3
Iteration 6276, progress: 76.29886831275721%, best action: RRKRK, dices: 5,4,3,3,2
Iteration 2412, progress: 76.31172839506173%, best action: RRKKK, dices: 5,4,3,3,1
Iteration 2413, progress: 76.32458847736625%, best action: RKKRR, dices: 5,4,4,1,6
Iteration 2414, progress: 76.33744855967079%, best action: RKKRR, dices: 5,4,4,2,1
Iteration 3763, progress: 76.3503086419753%, best action: KRKKR, dices: 5,4,3,3,4
Iteration 6979, progress: 76.36316872427984%, best action: RRRKR, dices: 5,4,3,4,2
Iteration 1117, progress: 76.37602880658436%, best action: KKRRK, dices: 5,4,3,4,6
Iteration 1794, progress: 76.38888888888889%, best action: RRKRR, dices: 5,4,3,5,1
Iteration 544, progress: 76.40174897119341%, best action: RKRRK, dices: 5,4,3,6,4
Iteration 545, progress: 76.41460905349794%, best action: RKKRR, dices: 5,4,4,3,1
Iteration 546, progress: 76.42746913580247%, best action: RKKRR, dices: 5,4,4,3,2
Iteration 4410, progress: 76.440329218107%, best action: KRKRK, dices: 5,4,3,6,3
Iteration 5007, progress: 76.45318930041152%, best action: RKRRK, dices: 5,4,3,6,1
Iteration 4411, progress: 76.46604938271605%, best action: RKKKK, dices: 5,4,4,3,4
Iteration 3090, progress: 76.47890946502058%, best action: RRKKK, dices: 5,4,4,1,1
Iteration 7630, progress: 76.4917695473251%, best action: RKKRK, dices: 5,4,4,1,4
Iteration 3091, progress: 76.50462962962963%, best action: RKKKR, dices: 5,4,4,4,1
Iteration 7631, progress: 76.51748971193416%, best action: RKKKR, dices: 5,4,4,4,2
Iteration 7632, progress: 76.53034979423869%, best action: KKKKK, dices: 5,4,4,4,4
Iteration 7633, progress: 76.5432098765432%, best action: RKKKR, dices: 5,4,4,4,5
Iteration 6277, progress: 76.55606995884774%, best action: KRRRK, dices: 5,4,4,1,5
Iteration 2415, progress: 76.56893004115226%, best action: RKKKK, dices: 5,4,4,2,2
Iteration 3764, progress: 76.5817901234568%, best action: KRRKK, dices: 5,4,4,2,3
Iteration 6980, progress: 76.59465020576131%, best action: RRRRK, dices: 5,4,4,2,4
Iteration 6981, progress: 76.60751028806584%, best action: KKKKK, dices: 5,4,4,5,4
Iteration 6982, progress: 76.62037037037037%, best action: KKKKK, dices: 5,4,4,5,5
Iteration 1118, progress: 76.6332304526749%, best action: RKKRR, dices: 5,4,4,2,5
Iteration 1119, progress: 76.64609053497942%, best action: RKKKR, dices: 5,4,4,6,1
Iteration 1120, progress: 76.65895061728395%, best action: RKKRR, dices: 5,4,4,6,2
Iteration 547, progress: 76.67181069958848%, best action: RKKRR, dices: 5,4,4,3,3
Iteration 548, progress: 76.684670781893%, best action: RKKRK, dices: 5,4,4,6,4
Iteration 549, progress: 76.69753086419753%, best action: KRRRK, dices: 5,4,4,6,5
Iteration 1795, progress: 76.71039094650206%, best action: KRRRK, dices: 5,4,4,2,6
Iteration 4412, progress: 76.72325102880659%, best action: KKKKR, dices: 5,4,4,3,6
Iteration 4413, progress: 76.73611111111111%, best action: KRKRR, dices: 5,4,5,1,2
Iteration 5008, progress: 76.74897119341564%, best action: RKKRK, dices: 5,4,4,3,5
Iteration 5009, progress: 76.76183127572016%, best action: KKKRK, dices: 5,4,5,1,4
Iteration 5010, progress: 76.7746913580247%, best action: KRKRK, dices: 5,4,5,1,5
Iteration 3092, progress: 76.78755144032921%, best action: KKKKR, dices: 5,4,4,4,3
Iteration 3093, progress: 76.80041152263375%, best action: KRKRR, dices: 5,4,5,2,1
Iteration 3094, progress: 76.81327160493827%, best action: KKKRR, dices: 5,4,5,2,2
Iteration 6278, progress: 76.82613168724279%, best action: RKKKR, dices: 5,4,4,5,1
Iteration 3095, progress: 76.83899176954732%, best action: KRKRK, dices: 5,4,5,2,3
Iteration 6279, progress: 76.85185185185185%, best action: KRKRK, dices: 5,4,5,2,5
Iteration 7634, progress: 76.86471193415639%, best action: KKKKR, dices: 5,4,4,4,6
Iteration 7635, progress: 76.8775720164609%, best action: KRKKR, dices: 5,4,5,3,2
Iteration 7636, progress: 76.89043209876543%, best action: RRRKK, dices: 5,4,5,3,3
Iteration 7637, progress: 76.90329218106996%, best action: KKKRK, dices: 5,4,5,3,4
Iteration 3765, progress: 76.91615226337449%, best action: RKKRR, dices: 5,4,4,5,3
Iteration 2416, progress: 76.92901234567901%, best action: KKKRR, dices: 5,4,4,5,2
Iteration 6983, progress: 76.94187242798354%, best action: RKRKR, dices: 5,4,4,5,6
Iteration 1121, progress: 76.95473251028807%, best action: RRKRK, dices: 5,4,4,6,3
Iteration 550, progress: 76.9675925925926%, best action: KRRRK, dices: 5,4,4,6,6
Iteration 551, progress: 76.98045267489711%, best action: KKKKK, dices: 5,4,5,4,4
Iteration 1796, progress: 76.99331275720165%, best action: RRKKK, dices: 5,4,5,1,1
Iteration 4414, progress: 77.00617283950618%, best action: KKKRK, dices: 5,4,5,1,3
Iteration 5679, progress: 77.0190329218107%, best action: KKKKR, dices: 5,4,5,2,4
Iteration 5011, progress: 77.03189300411523%, best action: RKRKR, dices: 5,4,5,1,6
Iteration 5012, progress: 77.04475308641975%, best action: KRKKR, dices: 5,4,5,5,2
Iteration 5680, progress: 77.05761316872429%, best action: KRKKR, dices: 5,4,5,5,1
Iteration 3096, progress: 77.0704732510288%, best action: KRRRK, dices: 5,4,5,2,6
Iteration 3097, progress: 77.08333333333334%, best action: KRKKK, dices: 5,4,5,5,5
Iteration 6280, progress: 77.09619341563786%, best action: KRKKK, dices: 5,4,5,3,1
Iteration 6281, progress: 77.10905349794238%, best action: KRKRR, dices: 5,4,5,6,1
Iteration 3098, progress: 77.12191358024691%, best action: KRKKR, dices: 5,4,5,5,6
Iteration 3099, progress: 77.13477366255144%, best action: KKRRR, dices: 5,4,5,6,3
Iteration 3100, progress: 77.14763374485597%, best action: KKKRK, dices: 5,4,5,6,4
Iteration 7638, progress: 77.1604938271605%, best action: KRKRK, dices: 5,4,5,3,5
Iteration 4415, progress: 77.17335390946502%, best action: KRKKK, dices: 5,4,5,6,6
Iteration 6984, progress: 77.18621399176955%, best action: RKRKK, dices: 5,4,5,4,2
Iteration 3766, progress: 77.19907407407408%, best action: KKKKK, dices: 5,4,5,3,6
Iteration 1122, progress: 77.2119341563786%, best action: KKRRK, dices: 5,4,5,4,3
Iteration 2417, progress: 77.22479423868313%, best action: KRKRK, dices: 5,4,5,4,1
Iteration 1123, progress: 77.23765432098766%, best action: RKKRK, dices: 5,4,6,1,4
Iteration 1124, progress: 77.25051440329219%, best action: RKKRK, dices: 5,4,6,1,6
Iteration 2418, progress: 77.2633744855967%, best action: KKRRK, dices: 5,4,6,1,5
Iteration 2419, progress: 77.27623456790124%, best action: RRRKK, dices: 5,4,6,2,2
Iteration 2420, progress: 77.28909465020575%, best action: KKKKK, dices: 5,4,6,2,3
Iteration 2421, progress: 77.3019547325103%, best action: RKRRK, dices: 5,4,6,2,4
Iteration 552, progress: 77.31481481481481%, best action: KKKRK, dices: 5,4,5,4,5
Iteration 553, progress: 77.32767489711934%, best action: RRKRK, dices: 5,4,6,2,6
Iteration 554, progress: 77.34053497942386%, best action: RRRRR, dices: 5,4,6,3,1
Iteration 555, progress: 77.35339506172839%, best action: RRRKR, dices: 5,4,6,3,2
Iteration 556, progress: 77.36625514403292%, best action: RRRKK, dices: 5,4,6,3,3
Iteration 1797, progress: 77.37911522633745%, best action: RRRKR, dices: 5,4,5,4,6
Iteration 5681, progress: 77.39197530864197%, best action: KKKKR, dices: 5,4,5,5,4
Iteration 5013, progress: 77.4048353909465%, best action: KRKRR, dices: 5,4,5,5,3
Iteration 5014, progress: 77.41769547325103%, best action: RKRKR, dices: 5,4,6,4,1
Iteration 5015, progress: 77.43055555555556%, best action: RKRKK, dices: 5,4,6,4,3
Iteration 5016, progress: 77.44341563786008%, best action: RKRKK, dices: 5,4,6,4,4
Iteration 6282, progress: 77.45627572016461%, best action: KKKKR, dices: 5,4,5,6,2
Iteration 6985, progress: 77.46913580246914%, best action: RRKRK, dices: 5,4,6,1,3
Iteration 6283, progress: 77.48199588477365%, best action: RKRKK, dices: 5,4,6,4,6
Iteration 6284, progress: 77.4948559670782%, best action: KRRKK, dices: 5,4,6,5,2
Iteration 3101, progress: 77.50771604938271%, best action: KKKRK, dices: 5,4,5,6,5
Iteration 6285, progress: 77.52057613168725%, best action: KRKKR, dices: 5,4,6,5,3
Iteration 6286, progress: 77.53343621399176%, best action: KRRKK, dices: 5,4,6,5,5
Iteration 3102, progress: 77.54629629629629%, best action: KKRKK, dices: 5,4,6,5,4
Iteration 7639, progress: 77.55915637860082%, best action: RRKRR, dices: 5,4,6,1,1
Iteration 1125, progress: 77.57201646090535%, best action: KRRKR, dices: 5,4,6,2,1
Iteration 1126, progress: 77.58487654320987%, best action: RRKKR, dices: 5,4,6,6,2
Iteration 1127, progress: 77.5977366255144%, best action: RKKKK, dices: 5,4,6,6,4
Iteration 1128, progress: 77.61059670781893%, best action: KRKKK, dices: 5,4,6,6,5
Iteration 1129, progress: 77.62345679012346%, best action: RRKKK, dices: 5,4,6,6,6
Iteration 4416, progress: 77.63631687242798%, best action: RRRRR, dices: 5,4,6,1,2
Iteration 557, progress: 77.64917695473251%, best action: RKKRK, dices: 5,4,6,3,4
Iteration 558, progress: 77.66203703703704%, best action: KKKKR, dices: 5,5,1,1,3
Iteration 559, progress: 77.67489711934157%, best action: KKKKR, dices: 5,5,1,1,4
Iteration 2422, progress: 77.6877572016461%, best action: KKKRK, dices: 5,4,6,2,5
Iteration 1798, progress: 77.7006172839506%, best action: KRKRK, dices: 5,4,6,3,5
Iteration 1799, progress: 77.71347736625515%, best action: KKKKR, dices: 5,5,1,1,6
Iteration 1800, progress: 77.72633744855966%, best action: KKRRK, dices: 5,5,1,2,1
Iteration 5682, progress: 77.7391975308642%, best action: RKKRR, dices: 5,4,6,3,6
Iteration 5683, progress: 77.75205761316872%, best action: KKKRK, dices: 5,5,1,2,3
Iteration 5684, progress: 77.76491769547324%, best action: KKRRR, dices: 5,5,1,2,4
Iteration 5017, progress: 77.77777777777779%, best action: KKRKR, dices: 5,4,6,4,5
Iteration 5018, progress: 77.7906378600823%, best action: KKRRR, dices: 5,5,1,2,6
Iteration 5019, progress: 77.80349794238684%, best action: KKKRK, dices: 5,5,1,3,1
Iteration 5020, progress: 77.81635802469135%, best action: KKRRR, dices: 5,5,1,3,2
Iteration 5021, progress: 77.8292181069959%, best action: KKRKK, dices: 5,5,1,3,3
Iteration 5022, progress: 77.84207818930041%, best action: KKRRR, dices: 5,5,1,3,4
Iteration 5023, progress: 77.85493827160494%, best action: KKRRK, dices: 5,5,1,3,5
Iteration 5024, progress: 77.86779835390946%, best action: KKRRR, dices: 5,5,1,3,6
Iteration 5025, progress: 77.88065843621399%, best action: KKKRK, dices: 5,5,1,4,1
Iteration 6986, progress: 77.89351851851852%, best action: KRRKR, dices: 5,4,6,5,1
Iteration 3767, progress: 77.90637860082305%, best action: KKRRK, dices: 5,4,6,4,2
Iteration 5026, progress: 77.91923868312757%, best action: KKRRR, dices: 5,5,1,4,2
Iteration 6987, progress: 77.9320987654321%, best action: KKKRR, dices: 5,5,1,4,3
Iteration 3103, progress: 77.94495884773663%, best action: RKRRR, dices: 5,4,6,6,3
Iteration 3104, progress: 77.95781893004116%, best action: KKRKR, dices: 5,5,1,5,1
Iteration 3105, progress: 77.97067901234568%, best action: KKRKR, dices: 5,5,1,5,2
Iteration 3106, progress: 77.9835390946502%, best action: KKRKR, dices: 5,5,1,5,3
Iteration 3107, progress: 77.99639917695474%, best action: KKRKR, dices: 5,5,1,5,4
Iteration 6287, progress: 78.00925925925925%, best action: RRKKK, dices: 5,4,6,5,6
Iteration 7640, progress: 78.0221193415638%, best action: KRKKR, dices: 5,4,6,6,1
Iteration 7641, progress: 78.03497942386831%, best action: KKKRK, dices: 5,5,1,6,1
Iteration 6288, progress: 78.04783950617285%, best action: KKKKR, dices: 5,5,1,5,6
Iteration 6289, progress: 78.06069958847736%, best action: KKRRR, dices: 5,5,1,6,3
Iteration 6290, progress: 78.07355967078189%, best action: KKKRR, dices: 5,5,1,6,4
Iteration 6291, progress: 78.08641975308642%, best action: KKRRK, dices: 5,5,1,6,5
Iteration 6292, progress: 78.09927983539094%, best action: KKRKK, dices: 5,5,1,6,6
Iteration 1130, progress: 78.11213991769547%, best action: RRKKK, dices: 5,5,1,1,1
Iteration 1131, progress: 78.125%, best action: KKKRK, dices: 5,5,2,1,2
Iteration 4417, progress: 78.13786008230453%, best action: KKRRK, dices: 5,5,1,1,2
Iteration 4418, progress: 78.15072016460906%, best action: KKRRR, dices: 5,5,2,1,4
Iteration 7642, progress: 78.16358024691358%, best action: KKKRR, dices: 5,5,1,6,2
Iteration 6293, progress: 78.17644032921811%, best action: RRRKK, dices: 5,5,2,1,1
Iteration 1132, progress: 78.18930041152264%, best action: KKRRK, dices: 5,5,2,1,3
Iteration 560, progress: 78.20216049382715%, best action: KKKKK, dices: 5,5,1,1,5
Iteration 1801, progress: 78.21502057613169%, best action: KKRKR, dices: 5,5,1,2,2
Iteration 1802, progress: 78.2278806584362%, best action: KKKKR, dices: 5,5,2,2,4
Iteration 1803, progress: 78.24074074074075%, best action: KKKKK, dices: 5,5,2,2,5
Iteration 1804, progress: 78.25360082304526%, best action: RRKKR, dices: 5,5,2,2,6
Iteration 1805, progress: 78.2664609053498%, best action: KKRRK, dices: 5,5,2,3,1
Iteration 1806, progress: 78.27932098765432%, best action: KKKRK, dices: 5,5,2,3,2
Iteration 5685, progress: 78.29218106995884%, best action: KKKKK, dices: 5,5,1,2,5
Iteration 1807, progress: 78.30504115226337%, best action: KKRRK, dices: 5,5,2,3,5
Iteration 5686, progress: 78.3179012345679%, best action: RRRKK, dices: 5,5,2,3,3
Iteration 2423, progress: 78.33076131687243%, best action: KKRKR, dices: 5,5,2,3,4
Iteration 2424, progress: 78.34362139917695%, best action: KKKRK, dices: 5,5,2,4,2
Iteration 5687, progress: 78.35648148148148%, best action: KKRRR, dices: 5,5,2,4,1
Iteration 5688, progress: 78.36934156378601%, best action: KKRKK, dices: 5,5,2,4,4
Iteration 2425, progress: 78.38220164609054%, best action: KKRRK, dices: 5,5,2,4,3
Iteration 2426, progress: 78.39506172839506%, best action: KKRRR, dices: 5,5,2,4,6
Iteration 6988, progress: 78.40792181069959%, best action: RRRRK, dices: 5,5,1,4,6
Iteration 5027, progress: 78.4207818930041%, best action: KKRRK, dices: 5,5,1,4,5
Iteration 3108, progress: 78.43364197530865%, best action: KKKKK, dices: 5,5,1,5,5
Iteration 3768, progress: 78.44650205761316%, best action: RKRKR, dices: 5,5,1,4,4
Iteration 3769, progress: 78.4593621399177%, best action: KKRKK, dices: 5,5,2,5,5
Iteration 561, progress: 78.47222222222221%, best action: KKRRK, dices: 5,5,2,2,3
Iteration 562, progress: 78.48508230452676%, best action: KKKRR, dices: 5,5,2,6,1
Iteration 4419, progress: 78.49794238683128%, best action: RKRKK, dices: 5,5,2,1,5
Iteration 4420, progress: 78.5108024691358%, best action: KKRRR, dices: 5,5,2,6,3
Iteration 7643, progress: 78.52366255144034%, best action: RRKKR, dices: 5,5,2,1,6
Iteration 1133, progress: 78.53652263374485%, best action: RRKKK, dices: 5,5,2,2,2
Iteration 1134, progress: 78.5493827160494%, best action: KKRKK, dices: 5,5,2,6,6
Iteration 6294, progress: 78.5622427983539%, best action: RRRRK, dices: 5,5,2,2,1
Iteration 5689, progress: 78.57510288065843%, best action: KKRRK, dices: 5,5,2,4,5
Iteration 1808, progress: 78.58796296296296%, best action: KKRKK, dices: 5,5,2,3,6
Iteration 1809, progress: 78.60082304526749%, best action: KKKRK, dices: 5,5,3,1,3
Iteration 1810, progress: 78.61368312757202%, best action: KKRRR, dices: 5,5,3,1,4
Iteration 1811, progress: 78.62654320987654%, best action: KKRRK, dices: 5,5,3,1,5
Iteration 2427, progress: 78.63940329218107%, best action: KKRKR, dices: 5,5,2,5,1
Iteration 2428, progress: 78.6522633744856%, best action: KKRRK, dices: 5,5,3,2,1
Iteration 2429, progress: 78.66512345679013%, best action: KKRKK, dices: 5,5,3,2,2
Iteration 6989, progress: 78.67798353909465%, best action: KKRKR, dices: 5,5,2,5,2
Iteration 3109, progress: 78.69084362139918%, best action: KKKKR, dices: 5,5,2,5,4
Iteration 5028, progress: 78.70370370370371%, best action: KKRKR, dices: 5,5,2,5,3
Iteration 5029, progress: 78.71656378600824%, best action: RRRRK, dices: 5,5,3,2,6
Iteration 3770, progress: 78.72942386831275%, best action: KKKKK, dices: 5,5,2,5,6
Iteration 563, progress: 78.74228395061729%, best action: RRRKR, dices: 5,5,2,6,2
Iteration 564, progress: 78.7551440329218%, best action: RRKKK, dices: 5,5,3,3,3
Iteration 565, progress: 78.76800411522635%, best action: KKKKR, dices: 5,5,3,3,4
Iteration 7644, progress: 78.78086419753086%, best action: RRKRR, dices: 5,5,2,6,5
Iteration 7645, progress: 78.79372427983539%, best action: KKKKR, dices: 5,5,3,3,6
Iteration 4421, progress: 78.80658436213992%, best action: RRRRK, dices: 5,5,2,6,4
Iteration 1135, progress: 78.81944444444444%, best action: KKRRK, dices: 5,5,3,1,1
Iteration 7646, progress: 78.83230452674897%, best action: KKKRR, dices: 5,5,3,4,1
Iteration 7647, progress: 78.8451646090535%, best action: KKRKK, dices: 5,5,3,4,4
Iteration 4422, progress: 78.85802469135803%, best action: KKKRR, dices: 5,5,3,4,2
Iteration 4423, progress: 78.87088477366255%, best action: KKRRR, dices: 5,5,3,4,6
Iteration 5690, progress: 78.88374485596708%, best action: RRRRK, dices: 5,5,3,1,2
Iteration 1812, progress: 78.89660493827161%, best action: RRRRR, dices: 5,5,3,1,6
Iteration 2430, progress: 78.90946502057614%, best action: KRRRR, dices: 5,5,3,2,3
Iteration 6990, progress: 78.92232510288066%, best action: KRRRK, dices: 5,5,3,2,4
Iteration 6991, progress: 78.93518518518519%, best action: KKRKR, dices: 5,5,3,5,6
Iteration 3110, progress: 78.9480452674897%, best action: KKRRK, dices: 5,5,3,2,5
Iteration 3111, progress: 78.96090534979425%, best action: KKRRR, dices: 5,5,3,6,2
Iteration 3112, progress: 78.97376543209876%, best action: KKKRK, dices: 5,5,3,6,3
Iteration 3113, progress: 78.9866255144033%, best action: KKRRR, dices: 5,5,3,6,4
Iteration 5030, progress: 78.99948559670781%, best action: RKKKR, dices: 5,5,3,3,1
Iteration 566, progress: 79.01234567901234%, best action: KKRRK, dices: 5,5,3,3,5
Iteration 567, progress: 79.02520576131687%, best action: RRRKK, dices: 5,5,3,6,6
Iteration 568, progress: 79.0380658436214%, best action: KKRKK, dices: 5,5,4,1,1
Iteration 569, progress: 79.05092592592592%, best action: KKRRR, dices: 5,5,4,1,2
Iteration 570, progress: 79.06378600823045%, best action: KKRRR, dices: 5,5,4,1,3
Iteration 571, progress: 79.07664609053498%, best action: KKKRK, dices: 5,5,4,1,4
Iteration 572, progress: 79.0895061728395%, best action: KKRRK, dices: 5,5,4,1,5
Iteration 573, progress: 79.10236625514403%, best action: KKRRR, dices: 5,5,4,1,6
Iteration 574, progress: 79.11522633744856%, best action: KKRRR, dices: 5,5,4,2,1
Iteration 3771, progress: 79.12808641975309%, best action: KKRKK, dices: 5,5,3,3,2
Iteration 3772, progress: 79.14094650205762%, best action: KKRRR, dices: 5,5,4,2,3
Iteration 3773, progress: 79.15380658436214%, best action: KKRRR, dices: 5,5,4,2,4
Iteration 3774, progress: 79.16666666666666%, best action: KKKRK, dices: 5,5,4,2,5
Iteration 3775, progress: 79.1795267489712%, best action: KKRRR, dices: 5,5,4,2,6
Iteration 1136, progress: 79.19238683127571%, best action: RKKRK, dices: 5,5,3,4,3
Iteration 5691, progress: 79.20524691358025%, best action: KKRKK, dices: 5,5,3,5,2
Iteration 5692, progress: 79.21810699588477%, best action: KKRKK, dices: 5,5,4,3,3
Iteration 5693, progress: 79.2309670781893%, best action: KKKRK, dices: 5,5,4,3,4
Iteration 5694, progress: 79.24382716049382%, best action: KKRRK, dices: 5,5,4,3,5
Iteration 5031, progress: 79.25668724279835%, best action: KKRRR, dices: 5,5,4,3,6
Iteration 5695, progress: 79.26954732510289%, best action: KKKKR, dices: 5,5,4,4,1
Iteration 7648, progress: 79.2824074074074%, best action: KKRRK, dices: 5,5,3,4,5
Iteration 7649, progress: 79.29526748971193%, best action: KKKKK, dices: 5,5,4,4,4
Iteration 7650, progress: 79.30812757201646%, best action: KKKKK, dices: 5,5,4,4,5
Iteration 7651, progress: 79.32098765432099%, best action: KKKKR, dices: 5,5,4,4,6
Iteration 4424, progress: 79.33384773662551%, best action: KKRKR, dices: 5,5,3,5,1
Iteration 4425, progress: 79.34670781893004%, best action: KKRKR, dices: 5,5,4,5,2
Iteration 4426, progress: 79.35956790123457%, best action: KKRKR, dices: 5,5,4,5,3
Iteration 1137, progress: 79.3724279835391%, best action: RRRKR, dices: 5,5,4,3,2
Iteration 5032, progress: 79.38528806584361%, best action: KKKRR, dices: 5,5,4,4,2
Iteration 5696, progress: 79.39814814814815%, best action: KKRRR, dices: 5,5,4,4,3
Iteration 5697, progress: 79.41100823045268%, best action: KKRRR, dices: 5,5,4,6,1
Iteration 1138, progress: 79.42386831275721%, best action: KKKKK, dices: 5,5,4,5,5
Iteration 1139, progress: 79.43672839506173%, best action: KKRRK, dices: 5,5,4,6,3
Iteration 1813, progress: 79.44958847736625%, best action: RRKKK, dices: 5,5,3,5,3
Iteration 1814, progress: 79.46244855967079%, best action: KKRRK, dices: 5,5,4,6,5
Iteration 1815, progress: 79.4753086419753%, best action: KKRKK, dices: 5,5,4,6,6
Iteration 1816, progress: 79.48816872427984%, best action: KKKRR, dices: 5,5,5,1,1
Iteration 1817, progress: 79.50102880658436%, best action: KKKRR, dices: 5,5,5,1,2
Iteration 6295, progress: 79.51388888888889%, best action: KKRKK, dices: 5,5,3,5,5
Iteration 6992, progress: 79.52674897119341%, best action: RRRKR, dices: 5,5,3,6,1
Iteration 6993, progress: 79.53960905349794%, best action: KKKRK, dices: 5,5,5,1,5
Iteration 2431, progress: 79.55246913580247%, best action: KKKKR, dices: 5,5,3,5,4
Iteration 6296, progress: 79.565329218107%, best action: KKKRR, dices: 5,5,5,1,4
Iteration 6297, progress: 79.57818930041152%, best action: KKKRR, dices: 5,5,5,2,2
Iteration 6298, progress: 79.59104938271605%, best action: KKKRR, dices: 5,5,5,2,3
Iteration 3114, progress: 79.60390946502058%, best action: KKRRK, dices: 5,5,3,6,5
Iteration 575, progress: 79.6167695473251%, best action: RRRRR, dices: 5,5,4,2,2
Iteration 576, progress: 79.62962962962963%, best action: KKKKR, dices: 5,5,5,2,6
Iteration 577, progress: 79.64248971193416%, best action: KKKRR, dices: 5,5,5,3,1
Iteration 3776, progress: 79.65534979423869%, best action: KKRRR, dices: 5,5,4,3,1
Iteration 3777, progress: 79.6682098765432%, best action: KKKKK, dices: 5,5,5,3,3
Iteration 3778, progress: 79.68106995884774%, best action: KKKRR, dices: 5,5,5,3,4
Iteration 3779, progress: 79.69393004115226%, best action: KKKRK, dices: 5,5,5,3,5
Iteration 5033, progress: 79.7067901234568%, best action: KKRKR, dices: 5,5,4,5,6
Iteration 5034, progress: 79.71965020576131%, best action: KKKRR, dices: 5,5,5,4,1
Iteration 7652, progress: 79.73251028806584%, best action: RKRKR, dices: 5,5,4,5,1
Iteration 7653, progress: 79.74537037037037%, best action: KKKRR, dices: 5,5,5,4,3
Iteration 4427, progress: 79.7582304526749%, best action: KKRKR, dices: 5,5,4,5,4
Iteration 5698, progress: 79.77109053497942%, best action: RRKRK, dices: 5,5,4,6,2
Iteration 5699, progress: 79.78395061728395%, best action: KKKRR, dices: 5,5,5,4,6
Iteration 4428, progress: 79.79681069958848%, best action: KKKRK, dices: 5,5,5,4,5
Iteration 4429, progress: 79.809670781893%, best action: KKKKR, dices: 5,5,5,5,2
Iteration 5700, progress: 79.82253086419753%, best action: KKKKR, dices: 5,5,5,5,1
Iteration 4430, progress: 79.83539094650206%, best action: KKKKR, dices: 5,5,5,5,3
Iteration 1140, progress: 79.84825102880659%, best action: RRKKR, dices: 5,5,4,6,4
Iteration 5701, progress: 79.86111111111111%, best action: KKKKR, dices: 5,5,5,5,4
Iteration 5702, progress: 79.87397119341564%, best action: KKKKR, dices: 5,5,5,5,6
Iteration 1141, progress: 79.88683127572016%, best action: KKKKK, dices: 5,5,5,5,5
Iteration 1818, progress: 79.8996913580247%, best action: RKKRR, dices: 5,5,5,1,3
Iteration 6994, progress: 79.91255144032921%, best action: KKKRR, dices: 5,5,5,1,6
Iteration 1142, progress: 79.92541152263375%, best action: KKKRR, dices: 5,5,5,6,2
Iteration 4431, progress: 79.93827160493827%, best action: KKKRK, dices: 5,5,5,6,5
Iteration 4432, progress: 79.96399176954732%, best action: KKRKK, dices: 5,5,6,1,1
Iteration 6995, progress: 79.97685185185185%, best action: KKKRR, dices: 5,5,5,6,4
Iteration 2432, progress: 79.98971193415639%, best action: KKKRR, dices: 5,5,5,2,1
Iteration 6996, progress: 80.0025720164609%, best action: KKRRR, dices: 5,5,6,1,4
Iteration 6997, progress: 80.01543209876543%, best action: KKKRK, dices: 5,5,6,1,6
Iteration 2433, progress: 80.02829218106996%, best action: KKRRK, dices: 5,5,6,1,5
Iteration 6299, progress: 80.04115226337449%, best action: KKKKR, dices: 5,5,5,2,4
Iteration 6998, progress: 80.05401234567901%, best action: KKRKR, dices: 5,5,6,2,1
Iteration 6999, progress: 80.06687242798354%, best action: KKRRR, dices: 5,5,6,2,4
Iteration 2434, progress: 80.07973251028807%, best action: RRRKK, dices: 5,5,6,2,2
Iteration 2435, progress: 80.0925925925926%, best action: KKKRK, dices: 5,5,6,2,6
Iteration 2436, progress: 80.10545267489711%, best action: KKRRR, dices: 5,5,6,3,1
Iteration 3115, progress: 80.11831275720165%, best action: KKKKK, dices: 5,5,5,2,5
Iteration 578, progress: 80.13117283950618%, best action: KKKRK, dices: 5,5,5,3,2
Iteration 579, progress: 80.1440329218107%, best action: KKRRR, dices: 5,5,6,3,4
Iteration 5035, progress: 80.15689300411523%, best action: RRKRR, dices: 5,5,5,4,2
Iteration 3780, progress: 80.16975308641975%, best action: KKKKR, dices: 5,5,5,3,6
Iteration 3781, progress: 80.18261316872429%, best action: KKRRR, dices: 5,5,6,4,1
Iteration 3782, progress: 80.1954732510288%, best action: KKRRR, dices: 5,5,6,4,2
Iteration 5036, progress: 80.20833333333334%, best action: KKRRR, dices: 5,5,6,3,6
Iteration 5037, progress: 80.22119341563786%, best action: KKRRR, dices: 5,5,6,4,3
Iteration 7654, progress: 80.23405349794238%, best action: KRKKK, dices: 5,5,5,4,4
Iteration 3783, progress: 80.24691358024691%, best action: KKRRK, dices: 5,5,6,4,5
Iteration 3784, progress: 80.25977366255144%, best action: KKRKR, dices: 5,5,6,5,1
Iteration 5703, progress: 80.27263374485597%, best action: RRRKR, dices: 5,5,5,6,1
